Zone Netherlands,Country,ZIP,Flow,LDM-0.4,LDM-0.5,LDM-0.8,LDM-1,LDM-1.2,LDM-1.5,LDM-1.6,LDM-2,LDM-2.4,LDM-2.5,LDM-2.8,LDM-3,LDM-3.2,LDM-3.5,LDM-3.6,LDM-4,LDM-4.4,LDM-4.5,LDM-4.8,LDM-5.0,LDM-5.2,LDM-5.5,LDM-5.6,LDM-6.0,LDM-6.4,LDM-6.5,LDM-6.8,LDM-7.0,LDM-7.2,LDM-7.5,LDM-7.6,LDM-8.0,LDM-8.4,LDM-8.5,LDM-8.8,LDM-9.0,LDM-9.2,LDM-9.5,LDM-9.6,LDM-10.0,LDM-10.4,LDM-10.5,LDM-10.8,LDM-11.0,LDM-11.2,LDM-11.5,LDM-11.6,LDM-12.0,LDM-12.4,LDM-12.5,LDM-12.8,LDM-13.0,LDM-13.2
NL,AT,47,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,48,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,49,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,50,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,51,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,52,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,53,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,54,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,55,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,56,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,57,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,58,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,59,Export,€ 178.79,€ 192.96,€ 295.87,€ 371.49,€ 393.26,€ 472.53,€ 476.20,€ 553.89,€ 601.38,€ 623.43,€ 648.87,€ 670.65,€ 692.42,€ 734.94,€ 758.30,€ 803.16,€ 869.04,€ 897.65,€ 928.34,€ 963.24,€ 995.52,€1022.28,€1041.71,€1091.82,€1137.99,€1154.79,€1178.92,€1218.39,€1257.96,€1278.11,€1310.66,€1368.66,€1417.46,€1439.52,€1464.96,€1488.04,€1512.44,€1535.26,€1557.31,€1616.62,€1668.04,€1679.59,€1698.46,€1720.24,€1743.33,€1767.46,€1790.82,€1815.98,€1849.04,€1865.83,€1892.58,€1909.11,€1915.13
NL,AT,60,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,61,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,62,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,63,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,64,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,65,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,66,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,67,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,68,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,69,Export,€ 178.79,€ 192.96,€ 263.05,€ 320.28,€ 342.05,€ 399.01,€ 422.14,€ 504.00,€ 550.17,€ 556.47,€ 595.04,€ 603.68,€ 645.15,€ 692.91,€ 707.09,€ 762.46,€ 820.45,€ 846.44,€ 883.69,€ 909.41,€ 946.94,€ 981.57,€ 995.75,€1040.61,€1088.10,€1108.83,€1139.53,€1156.06,€1180.46,€1215.09,€1245.02,€1306.94,€1357.06,€1377.80,€1404.56,€1425.01,€1449.41,€1473.55,€1496.91,€1560.15,€1608.96,€1619.19,€1636.75,€1658.52,€1684.24,€1708.37,€1729.11,€1756.90,€1788.63,€1806.74,€1836.13,€1855.28,€1861.29
NL,AT,70,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,71,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,72,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,73,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,74,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,75,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,76,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,77,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,78,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,79,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,80,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,81,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,82,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,83,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
NL,AT,84,Export,€ 198.49,€ 217.91,€ 349.70,€ 416.13,€ 436.59,€ 515.87,€ 536.60,€ 619.54,€ 684.10,€ 708.78,€ 736.85,€ 770.44,€ 802.72,€ 821.60,€ 850.21,€ 917.40,€ 984.57,€1015.82,€1051.76,€1094.55,€1116.32,€1165.40,€1183.51,€1246.75,€1299.50,€1330.74,€1364.06,€1396.33,€1429.93,€1480.32,€1498.43,€1545.92,€1597.35,€1616.78,€1643.52,€1677.11,€1710.71,€1736.15,€1764.77,€1822.76,€1875.50,€1908.05,€1942.69,€1974.97,€2009.88,€2043.19,€2074.43,€2121.92,€2169.42,€2180.95,€2219.53,€2239.99,€2247.33
